pincode,latitude,longitude
712515,22.8501,88.4172
712601,22.2397,88.4019
712612,22.2397,88.4019
712613,22.2397,88.4019
712614,22.2397,88.4019
712617,22.2397,88.4019
712702,22.6864,88.2658
712703,22.6864,88.2658
713101,23.3222,88.0278
713102,23.3222,88.0278
713104,23.3222,88.0278
713121,23.1667,88.25
713122,23.1667,88.25
713123,23.1667,88.25
713129,23.1667,88.25
713130,23.3222,88.0278
713140,23.7,88.05
713141,23.3533,87.9833
713142,23.2167,87.6833
713144,23.3533,87.9833
713145,23.4333,88.1
713146,23.2,88.1167
713147,23.3533,87.9833
713148,23.3533,87.9833
713149,23.2167,87.9667
713151,23.3222,88.0278
713152,23.3222,88.0278
713154,23.3222,88.0278
713155,23.3222,88.0278
713156,23.3222,88.0278
713157,23.3222,88.0278
713160,23.3222,88.0278
713161,23.3222,88.0278
713162,23.3222,88.0278
713165,23.3222,88.0278
713166,23.3222,88.0278
713167,23.3222,88.0278
713168,23.3222,88.0278
713173,23.3222,88.0278
713174,23.3222,88.0278
713201,23.4621,87.5753
713202,23.4621,87.5753
713203,23.4621,87.5753
713206,23.4621,87.5753
713209,23.4621,87.5753
713210,23.4621,87.5753
713215,23.4621,87.5753
713301,23.6306,87.1196
713303,23.6306,87.1196
713304,23.6306,87.1196
713321,23.6,87.2
713322,23.6,87.2
713323,23.6,87.2
713325,23.6,87.2
713326,23.6,87.2
713330,23.7333,87.05
713331,23.8667,86.8667
713332,23.68,86.9233
713333,23.6833,86.8333
713334,23.68,86.9233
713335,23.68,86.9233
713336,23.68,86.9233
713337,23.6833,86.9833
713338,23.68,86.9233
713339,23.4333,86.8833
713340,23.7167,87.2833
713341,23.7167,87.2833
713342,23.7167,87.2833
713343,23.7167,87.2833
713344,23.7167,87.2833
713345,23.7167,87.2833
713346,23.7167,87.2833
713347,23.7167,87.2833
713357,23.7667,86.8833
713358,23.7667,86.8833
713359,23.7667,86.8833
713362,23.7583,87.05
713363,23.7583,87.05
713364,23.7583,87.05
713366,23.7333,87.0167
713367,23.7583,87.05
713368,23.7833,87.0833
713369,23.7583,87.05
713370,22.9361,88.2319
713371,22.9361,88.2319
713372,22.9361,88.2319
713376,22.9361,88.2319
713377,22.9361,88.2319
713378,22.9361,88.2319
713379,22.9361,88.2319
713380,23.6306,87.1196
713381,23.6306,87.1196
713382,23.6306,87.1196
713383,23.6306,87.1196
713384,23.6306,87.1196
713385,23.6306,87.1196
713387,23.6306,87.1196
713401,23.2056,88.0167
713402,23.2056,88.0167
713404,23.2056,88.0167
713405,23.2056,88.0167
713406,23.3333,87.7
713408,23.0667,87.9833
713409,23.2167,88.3667
713420,23.45,87.4333
713421,23.2083,87.7917
713422,23.2667,88.1333
713423,23.0833,87.8167
713426,23.2083,87.7917
713427,23.0333,87.7833
713428,23.2083,87.7917
713431,23.2071,87.8881
713433,23.2071,87.8881
713434,23.2071,87.8881
713501,24.2333,87.6833
713502,24.2333,87.6833
713512,24.2333,87.6833
713515,24.2333,87.6833
713516,24.2333,87.6833
713518,24.2333,87.6833
721101,22.484,87.4703
721121,22.8333,87.3333
721122,22.8333,87.3333
721134,22.3,87.5
721136,22.45,87.6167
721137,22.3,87.5
721138,22.0333,87.1833
721139,22.4167,87.7
721140,22.5347,87.4823
721141,22.7,87.0667
721142,22.5347,87.4823
721144,22.5347,87.4823
721145,22.6386,88.4458
721146,22.5347,87.4823
721147,22.6333,87.3333
721148,22.1667,87.0833
721149,22.5347,87.4823
721150,22.484,87.4703
721152,22.484,87.4703
721155,22.484,87.4703
721156,22.484,87.4703
721157,22.484,87.4703
721158,22.484,87.4703
721160,22.484,87.4703
722101,23.1119,87.0619
722102,23.1119,87.0619
722122,23.1119,87.0619
722132,23.1119,87.0619
722134,23.1119,87.0619
722135,23.1119,87.0619
722137,23.1119,87.0619
722138,23.1119,87.0619
722139,23.1119,87.0619
722142,23.4833,87.2167
722144,23.1333,87.2
722145,23.1611,87.0667
722146,23.1611,87.0667
722147,23.1611,87.0667
722148,22.8667,86.7833
722149,23.1611,87.0667
722150,22.7667,87.0333
722152,23.0333,87.1
722154,23.075,87.0583
722155,23.075,87.0583
722156,22.9667,87.1667
722158,23.5333,86.9333
722159,23.075,87.0583
722201,23.15,87.6167
722204,23.15,87.6167
722205,23.15,87.6167
722206,23.15,87.6167
722208,23.15,87.6167
731101,23.4919,87.5673
731102,23.4919,87.5673
731103,23.4919,87.5673
731121,23.8,87.3833
731123,23.8,87.3833
731124,23.8,87.3833
731126,23.8,87.3833
731127,23.8,87.3833
731128,23.8,87.3833
731130,23.95,87.3167
731131,23.9167,87.3417
731132,23.9167,87.3417
731134,23.8833,87.3667
731136,23.9167,87.3417
731137,23.9167,87.3417
731138,23.9167,87.3417
731139,23.9167,87.3417
731140,22.3342,88.2025
731141,22.3342,88.2025
731143,22.3342,88.2025
731145,22.3342,88.2025
731146,22.3342,88.2025
731214,23.9833,87.7667
731216,23.9833,87.7667
731217,23.9833,87.7667
731218,23.9833,87.7667
731220,24.3,87.8167
731221,24.3,87.8167
731222,24.3,87.8167
731224,24.3,87.8167
731233,23.95,87.6667
731234,23.95,87.6667
731237,23.95,87.6667
731238,23.95,87.6667
731239,23.95,87.6667
731240,22.9667,88.7833
731241,22.9667,88.7833
731243,22.9667,88.7833
731247,22.9667,88.7833
731250,23.8,88.0083
731253,23.8,88.0083
731255,23.8,88.0083
731284,23.8,88.0083
731301,23.8333,87.8167
731303,23.8333,87.8167
731304,23.8333,87.8167
734101,27.05,88.275
734103,27.05,88.275
734104,27.0167,88.2667
734105,27.0833,88.2833
734203,26.9222,88.2667
734204,26.9222,88.2667
734213,26.8667,88.2167
734214,26.9,88.1667
734215,26.8667,88.2167
734216,26.8667,88.2167
734217,26.8333,88.2667
734218,26.8667,88.2167
734222,27.0333,88.3667
734226,27.0333,88.3667
734301,27.15,88.6167
734311,27.15,88.6167
734313,27.15,88.6167
734314,27.15,88.6167
734316,27.15,88.6167
734401,26.6708,88.3208
734403,26.6708,88.3208
734404,26.6708,88.3208
734405,23.2167,87.9667
734421,26.7,88.3056
734422,26.7,88.3167
734426,26.7,88.3056
734428,26.7167,88.3833
734429,26.6833,88.2167
734430,26.5833,88.3667
734431,26.5833,88.3667
734433,26.5833,88.3667
734434,26.5833,88.3667
734435,26.5833,88.3667
734501,26.87,88.325
734502,26.87,88.325
735101,26.5167,88.7333
735102,26.5167,88.7333
735121,26.3333,88.7667
735122,26.3333,88.7667
735132,26.425,88.75
735135,26.425,88.75
735138,26.425,88.75
735139,26.425,88.75
735140,26.425,88.75
735201,26.875,88.7667
735202,26.875,88.7667
735205,26.875,88.7667
735206,26.8833,88.7833
735207,26.875,88.7667
735208,26.875,88.7667
735209,26.8667,88.75
735210,26.6611,89.3333
735211,26.5333,89.2
735213,26.6611,89.3333
735214,26.6611,89.3333
735215,26.75,89.35
735216,26.6611,89.3333
735217,26.7,89.45
735219,26.6611,89.3333
735220,26.9,88.9167
735221,26.9,88.9167
735222,26.9,88.9167
735223,26.9,88.9167
735224,26.9,88.9167
735225,26.9,88.9167
735226,26.9,88.9167
735227,26.9,88.9167
735228,26.9,88.9167
735229,26.9,88.9167
735230,26.95,88.7
735231,26.95,88.7
735233,26.95,88.7
735234,26.95,88.7
735235,26.95,88.7
735236,26.95,88.7
735238,26.95,88.7
735301,26.4167,88.9333
735302,26.4167,88.9333
735303,26.4167,88.9333
735304,26.4167,88.9333
735306,26.4167,88.9333
735307,26.4167,88.9333
736101,24.1222,88.8175
736102,24.1222,88.8175
736121,24.1222,88.8175
736122,24.1222,88.8175
736130,24.1222,88.8175
736131,24.1222,88.8175
736132,24.1222,88.8175
736133,22.1111,88.1683
736134,24.1222,88.8175
736135,26.1333,89.4667
736145,24.1222,88.8175
736146,24.1222,88.8175
736150,24.1222,88.8175
736156,24.1222,88.8175
736159,24.1222,88.8175
736160,24.1222,88.8175
736166,24.1222,88.8175
736168,24.1222,88.8175
736170,24.1222,88.8175
736171,24.1222,88.8175
736172,24.1222,88.8175
736201,24.1222,88.8175
736202,24.1222,88.8175
736203,24.1222,88.8175
736204,24.1222,88.8175
736206,24.1222,88.8175
736207,24.1222,88.8175
736208,24.1222,88.8175
736257,24.1222,88.8175
737101,27.3083,88.5583
737102,27.3083,88.5583
737103,27.3083,88.5583
737106,27.2333,88.6
737107,27.3833,88.5167
737111,27.25,88.15
737112,27.25,88.15
737113,27.25,88.15
737114,27.25,88.15
737116,27.25,88.15
737117,27.25,88.15
737118,27.25,88.15
737119,27.25,88.15
737120,27.1667,88.35
737121,27.1667,88.35
737122,27.1667,88.35
737126,27.1667,88.35
737127,27.1667,88.35
737128,27.1667,88.35
737131,27.2,88.5611
737132,27.1833,88.5333
737133,27.1833,88.65
737134,27.2333,88.5
737135,27.2,88.5611
737136,27.2,88.5611
737137,27.2,88.5611
737138,27.2,88.5611
741101,13.9463,92.1467
743440,22.6944,88.7803
744101,11.6667,92.7333
744102,11.6833,92.7167
744103,11.6667,92.7333
744104,11.6667,92.7333
744105,11.6667,92.7333
744106,11.65,92.75
744107,11.6667,92.7333
744201,12.7167,92.9
744202,13.2667,93
744203,12.9917,92.95
744204,12.9917,92.95
744205,12.9917,92.95
744206,12.9917,92.95
744207,12.9917,92.95
744208,12.9917,92.95
744209,12.9917,92.95
744210,12.9917,92.95
744211,12.9917,92.95
744301,12.1967,92.82
744302,12.1967,92.82
744303,12.1967,92.82
744304,12.1967,92.82
751001,20.8413,85.8176
751002,20.8413,85.8176
751003,20.8413,85.8176
751004,20.8413,85.8176
751005,20.8413,85.8176
751007,20.8413,85.8176
751008,20.8413,85.8176
751009,20.8413,85.8176
751010,20.8413,85.8176
751011,20.8413,85.8176
751012,20.8413,85.8176
751013,20.8413,85.8176
751014,20.8413,85.8176
751031,20.8413,85.8176
752001,20.1403,85.5
752002,20.1403,85.5
752006,20.1403,85.5
752014,20.0278,85.65
752015,20.0833,85.75
752017,20.0167,85.65
752018,20.0278,85.65
752019,19.9833,85.55
752020,20.05,85.5333
752022,20.1833,85.6444
752023,20.5667,85.9833
752024,19.9333,85.4167
752026,20.1833,85.6444
752028,20.1833,85.6444
752029,20.1833,85.6444
752032,20.1403,85.5
752033,20.1403,85.5
752034,20.1403,85.5
752035,20.1403,85.5
752037,20.1403,85.5
752044,20.1403,85.5
752045,20.1403,85.5
752046,20.1403,85.5
752050,20.1667,85.7
752054,20.2333,85.7167
752056,20.2,85.7083
752058,20.2,85.7083
752060,20.1167,85.6167
752061,20.125,85.3833
752067,20.125,85.3833
752068,20.1333,85.15
752069,20.125,85.3833
752070,20.1403,85.5
752079,20.1403,85.5
752080,20.05,85.0833
752081,20.2,84.9667
752082,20.2,84.9667
752084,20.35,84.85
752085,20.2,84.9667
752086,20.2,84.9667
752087,20.2,84.9667
752088,20.2,84.9667
752091,20.1403,85.5
752092,20.1403,85.5
752093,20.1403,85.5
752094,20.1403,85.5
752101,20.2833,85.8833
752102,20.08,86.0533
752105,20.05,85.8833
752106,20.0667,86.0167
752107,20.08,86.0533
752108,20.0167,86.2
752109,19.9833,86.2833
752110,19.9833,86.0167
752112,19.9833,86.0167
752119,19.9833,86.0167
752201,21.95,86.35
753001,20.8413,85.8176
753002,20.8413,85.8176
753003,20.8413,85.8176
753004,20.8413,85.8176
753006,20.8413,85.8176
753008,20.8413,85.8176
753009,20.8413,85.8176
753010,20.8413,85.8176
753011,20.8413,85.8176
753012,20.8413,85.8176
753013,20.8413,85.8176
753051,20.8413,85.8176
753052,20.8413,85.8176
754001,20.2167,85.7083
754004,20.15,86.05
754009,20.2833,85.3667
754010,20.3583,85.575
754011,20.3583,85.575
754012,20.3583,85.575
754013,20.3583,85.575
754014,20.3583,85.575
754015,20.3667,85.7667
754016,20.3583,85.575
754017,20.35,85.3833
754021,20.5167,85.9333
754023,20.6083,86.025
754024,20.7,86.1167
754025,20.6083,86.025
754026,20.6083,86.025
754027,20.6083,86.025
754028,20.6083,86.025
754030,20.4833,85.5167
754032,20.4667,85.0833
754034,20.4556,85.2556
754037,20.4167,85.1667
754070,20.4148,85.5981
754071,20.4148,85.5981
754102,20.15,86.2833
754103,20.15,86.2833
754104,20.15,86.2833
754106,20.15,86.2833
754107,20.15,86.2833
754108,20.15,86.2833
754109,20.15,86.2833
754113,20.2542,86.3
754114,20.2542,86.3
754115,20.2542,86.3
754116,20.2542,86.3
754117,20.2542,86.3
754118,20.2542,86.3
754119,20.2542,86.3
754132,20.3667,86.15
754133,20.2889,86.3056
754136,20.2889,86.3056
754137,20.3,86.3667
754139,20.2,86.4
754140,20.2542,86.3
754142,20.2542,86.3
754144,20.2542,86.3
754153,20.2542,86.3
754154,20.2542,86.3
754157,20.2542,86.3
754159,20.2542,86.3
754160,20.2542,86.3
754161,20.2542,86.3
754201,20.4833,86.1
754202,20.4833,86.1
754205,20.4833,86.1
754206,20.4833,86.1
754207,20.4833,86.1
754208,20.4833,86.1
754210,23.5167,74.7167
754211,20.4,85.3389
754214,20.4,85.3389
754215,20.4,85.3389
754216,20.4,85.3389
754217,20.4,85.3389
754220,20.4,86.4
754222,20.4,86.4
754224,20.4,86.4
754225,20.4,86.4
754226,20.4,86.4
754227,20.4,86.4
754228,20.4,86.4
754229,20.4,86.4
754231,20.4,85.3389
754232,20.4,85.3389
754233,20.4,85.3389
754235,20.4,85.3389
754238,20.4,85.3389
754240,20.3167,83.5167
754242,20.3167,83.5167
754243,20.3167,83.5167
754244,20.3167,83.5167
754246,20.3167,83.5167
754248,20.3167,83.5167
754250,20.4,85.3389
754260,20.4,85.3389
754280,20.4,85.3389
754281,20.4,85.3389
754288,20.4,85.3389
754289,20.4,85.3389
754292,20.4,85.3389
755001,20.8,86.2667
755006,20.8,86.2667
755007,20.8,86.2667
755008,20.8,86.2667
755009,20.8,86.2667
755010,20.8,86.5333
755011,20.8,86.5333
755014,20.8,86.5333
755015,20.8,86.5333
755019,20.8,86.5333
755020,20.8,86.0917
755021,20.8,86.0917
755023,20.8667,86.0667
755024,20.7333,86.1167
755026,20.8,86.0917
755027,20.8,86.0917
755028,20.8,86.0917
755030,20.8528,86.1167
755031,20.8528,86.1167
755032,20.8528,86.1167
755035,20.8528,86.1167
755036,20.8528,86.1167
755037,20.8528,86.1167
755041,20.9583,85.8583
755042,20.9583,85.8583
755043,20.9583,85.8583
755044,20.9583,85.8583
755046,20.8833,85.95
755047,21.0333,85.7667
755048,20.9583,85.8583
755050,20.8528,86.1167
756001,21.6857,87.269
756003,21.6857,87.269
756017,21.6857,87.269
756022,21.5889,87.1611
756024,21.6333,87.1833
756025,21.4667,87.0167
756026,21.6667,87.2833
756027,21.5889,87.1611
756030,21.7889,87.3222
756032,21.7889,87.3222
756033,21.9,87.2
756034,21.7889,87.3222
756035,21.7667,87.35
756036,21.7,87.4167
756037,21.7889,87.3222
756040,21.6667,87.4333
756041,21.6667,87.4333
756042,21.6667,87.4333
756043,21.6667,87.4333
756044,21.6667,87.4333
756045,21.6667,87.4333
756046,21.6667,87.4333
756047,21.6667,87.4333
756049,21.6667,87.4333
756053,21.6857,87.269
756054,21.6857,87.269
756057,21.6857,87.269
756058,21.6857,87.269
756071,21.6857,87.269
756072,21.6857,87.269
756073,21.6857,87.269
756074,21.6857,87.269
756075,21.6857,87.269
756076,21.6857,87.269
756077,21.6857,87.269
756078,21.6857,87.269
756079,21.6857,87.269
756080,21.6857,87.269
756081,21.6857,87.269
756082,21.6857,87.269
756084,21.6857,87.269
756101,20.9813,84.0822
756110,21.15,76.15
756111,21.15,76.15
756116,21.15,76.15
756117,21.15,76.15
756121,20.996,86.706
756122,20.996,86.706
756123,21.0586,86.6119
756124,20.996,86.706
756129,20.9333,86.8
756130,20.7833,86.7667
756133,20.7833,86.7667
756134,20.7833,86.7667
756135,20.7833,86.7667
756136,20.7833,86.7667
756137,20.7833,86.7667
756138,20.7833,86.7667
756139,20.7833,86.7667
756140,20.9813,84.0822
756141,20.9813,84.0822
756143,20.9813,84.0822
756162,20.9813,84.0822
756164,20.9813,84.0822
756166,20.9813,84.0822
756181,20.9813,84.0822
757001,21.7342,86.4763
757003,21.7342,86.4763
757014,21.7342,86.4763
757016,21.7342,86.4763
757018,21.7342,86.4763
757021,22.05,86.8167
757023,21.851,86.8765
757024,21.851,86.8765
757028,21.6519,86.9364
757035,21.9667,85.85
757036,21.7408,86.001
757038,21.515,86.1519
757041,21.5742,86.565
757043,22.0247,86.2494
757045,22.0247,86.2494
757046,22.4,86.0833
757047,22.1,86.1
757050,21.7833,87.1333
757051,21.7833,87.1333
757054,21.7833,87.1333
757055,21.7833,87.1333
757071,20.5667,86.65
757072,20.5667,86.65
757073,20.5667,86.65
757078,20.5667,86.65
757079,20.5667,86.65
757082,21.7342,86.4763
757101,21.7342,86.4763
757104,21.7342,86.4763
757106,21.7342,86.4763
758001,21.6017,85.8877
758013,21.6017,85.8877
758014,21.6017,85.8877
758015,21.6017,85.8877
758016,21.6017,85.8877
758017,21.6017,85.8877
758019,21.6017,85.8877
758020,21.3533,86.181
758021,21.3533,86.181
758022,21.3533,86.181
758023,21.3533,86.181
758026,21.31,86.8764
758027,21.4,85.8833
758028,21.35,85.7833
758032,21.6017,85.8877
758041,22.0833,85.6667
758042,22.0833,85.6667
758043,22.0833,85.6667
758045,22.0833,85.6667
758046,22.0833,85.6667
758048,22.0833,85.6667
758049,22.0833,85.6667
758052,22.0333,85.5
758053,22.0333,85.5
758054,22.0333,85.5
758061,21.6017,85.8877
758062,21.6017,85.8877
758071,21.4333,85.6167
758073,21.4333,85.6167
758074,21.4333,85.6167
758078,21.4333,85.6167
758079,21.4333,85.6167
758081,21.6017,85.8877
759001,20.7278,85.3556
759014,20.9333,85.55
759018,20.9333,85.55
759019,20.9333,85.55
759020,20.625,85.2583
759021,20.6333,85.3167
759022,20.6167,85.2
759025,20.625,85.2583
759026,20.625,85.2583
759028,20.625,85.2583
759029,20.625,85.2583
759030,20.7278,85.3556
759032,20.7278,85.3556
759034,20.7278,85.3556
759036,20.7278,85.3556
759037,20.7278,85.3556
759039,20.7278,85.3556
759101,20.9381,84.8762
759102,20.9381,84.8762
759103,20.9381,84.8762
759104,20.9381,84.8762
759106,20.9381,84.8762
759107,20.9381,84.8762
759116,20.9381,84.8762
759117,20.9381,84.8762
759119,20.9381,84.8762
759120,20.9167,85.3167
759122,21.0083,85.0917
759123,21.0083,85.0917
759124,21.1,84.8667
759126,21.0083,85.0917
759131,20.7333,84.8667
759132,20.8778,84.8389
759134,20.95,84.6833
759136,20.95,84.9667
759138,20.8778,84.8389
759141,21.1,84.8167
759142,20.8167,84.6167
759143,20.9583,84.7167
759144,20.9583,84.7167
759145,20.9583,84.7167
760001,20.2327,83.858
760002,20.2327,83.858
760004,20.2327,83.858
760005,20.2327,83.858
760006,20.2327,83.858
760007,20.2327,83.858
760008,20.2327,83.858
760009,20.2327,83.858
760010,20.2327,83.858
760031,20.2327,83.858
760032,20.2327,83.858
760034,20.2327,83.858
761001,19.1667,84.7167
761004,19.1667,84.7167
761005,19.1667,84.7167
761006,19.1667,84.7167
761007,19.1667,84.7167
761008,19.1667,84.7167
761009,19.1667,84.7167
761010,19.2,84.6167
761013,19.2583,84.45
761016,19.2583,84.45
761017,19.3167,84.2833
761020,19.4222,84.9889
761025,19.4222,84.9889
761026,19.3167,84.7833
761027,19.4333,85.0833
761028,19.5167,85.1
761033,19.35,84.7833
761034,19.35,84.7833
761036,19.35,84.7833
761038,19.35,84.7833
761039,19.35,84.7833
761040,19.5167,84.8167
761041,19.5167,84.8167
761043,19.5167,84.8167
761051,19.3333,84.8667
761052,19.3333,84.8667
761053,19.3333,84.8667
761056,19.3333,84.8667
761101,19.4833,84.75
761102,19.4833,84.75
761105,19.4833,84.75
761107,19.4833,84.75
761110,19.8375,84.7042
761111,19.8375,84.7042
761118,19.8375,84.7042
761119,19.8375,84.7042
761121,19.7833,84.6167
761122,19.7833,84.6167
761123,19.7833,84.6167
761124,19.7833,84.6167
761125,19.7833,84.6167
761135,19.9833,84.8833
761138,19.9833,84.8833
761139,19.9833,84.8833
761140,20.1,84.5667
761141,20.1,84.5667
761145,20.1,84.5667
761151,19.8375,84.7042
761201,19.5125,84.7569
761211,19.5125,84.7569
761212,19.5125,84.7569
761214,19.5125,84.7569
761215,19.5125,84.7569
761217,19.5125,84.7569
762001,20.3867,84.2267
762010,20.2333,84.35
762011,20.35,84.1167
762014,20.3778,84.0389
762016,20.3778,84.0389
762017,20.3778,84.0389
762018,20.55,83.65
762019,20.3778,84.0389
762021,20.6333,84.6
762022,20.1667,84.4167
762026,20.4,84.5083
762027,20.4,84.5083
762028,20.4,84.5083
762030,20.3867,84.2267
762101,20.0667,84.2333
762104,19.9,84.1333
762106,19.9833,84.1833
762107,19.9833,84.1833
762111,19.9833,84.1833
762112,19.9833,84.1833
763003,20.2327,83.858
763008,20.2327,83.858
764001,18.52,82.4767
764002,18.52,82.4767
764003,18.52,82.4767
764004,18.52,82.4767
764005,18.52,82.4767
764008,18.52,82.4767
764021,18.52,82.4767
764037,18.5667,82.75
764038,18.3667,82.6833
764040,18.52,82.4767
764041,18.52,82.4767
764042,18.52,82.4767
764045,18.52,82.4767
764046,18.52,82.4767
764047,18.52,82.4767
764048,18.52,82.4767
764049,18.52,82.4767
764051,18.25,82.1333
764052,18.1167,82.0833
764055,18.1833,82.1083
764059,18.1833,82.1083
764069,18.52,82.4767
764070,19.3,82.7333
764071,19.3,82.7333
764072,19.3,82.7333
764073,19.3,82.7333
764074,19.3,82.7333
764077,19.3,82.7333
764078,19.3,82.7333
764081,18.52,82.4767
764083,18.52,82.4767
764084,18.52,82.4767
764085,18.52,82.4767
765001,19.1833,83.7833
765013,19.1833,83.7833
765014,19.1833,83.7833
765016,19.1833,83.7833
765017,19.1833,83.7833
765018,19.1833,83.7833
765021,19.1833,83.7833
765024,19.1833,83.7833
765025,19.1833,83.7833
765028,19.1833,83.7833
765029,19.1833,83.7833
765030,19.1833,83.7833
765031,19.1833,83.7833
765032,19.1833,83.7833
766001,19.8167,82.9917
766011,20.1,83.1667
766012,19.9833,82.975
766013,19.9833,82.975
766015,19.8667,82.7833
766016,19.9833,82.975
766017,19.9833,82.975
766018,19.9833,82.975
766021,19.65,83.0083
766022,19.65,83.0083
766023,19.65,83.0083
766024,19.65,83.0083
766025,19.65,83.0083
766027,19.7167,83.3833
766028,19.5833,82.6333
766103,19.8167,82.9917
766105,19.8167,82.9917
766109,19.8167,82.9917
766110,19.8167,82.9917
766112,19.8167,82.9917
766113,19.8167,82.9917
766114,19.8167,82.9917
767001,20.6278,83.2667
767002,20.6278,83.2667
767016,20.6278,83.2667
767017,20.6278,83.2667
767020,20.8667,83.5167
767021,20.9667,83.5333
767022,21.0167,83.4
767024,20.85,83.4
767025,20.7167,83.15
767029,21.1608,86.0297
767032,20.4333,83.3333
767033,20.3,83.15
767034,20.4056,83.1333
767038,20.4056,83.1333
767039,20.4833,82.9167
767041,20.6278,83.2667
767043,20.6278,83.2667
767044,20.6278,83.2667
767049,20.6278,83.2667
767062,20.6278,83.2667
767065,20.6278,83.2667
767067,20.6278,83.2667
767068,20.6278,83.2667
768001,21.1417,83.4417
768004,21.1417,83.4417
768016,21.5167,83.8667
768018,21.5167,83.8667
768026,21.1417,83.4417
768031,20.9167,82.8
768034,20.9167,82.8
768036,20.9167,82.8
768037,20.9167,82.8
768039,20.9167,82.8
768040,21.05,83.4
768044,21.05,83.4
768047,21.0167,83.4
768048,21.0833,83.4
768049,21.05,83.4
768050,21.1583,83.5917
768051,21.1583,83.5917
768053,21.7667,83.7667
768054,20.55,83.4167
768102,20.85,83.1833
768106,21.1917,83.9583
768107,21.1917,83.9583
768108,21.5333,84.7333
768111,21.2611,84.3556
768113,21.2667,83.9167
768114,21.4,84.9333
768115,21.2611,84.3556
768116,21.2611,84.3556
768117,21.1167,84.2167
768118,21.2611,84.3556
768120,21.2333,84.1967
768121,21.2333,84.1967
768151,21.2333,84.1967
768201,21.8333,84.05
768203,21.8333,84.05
768204,21.8333,84.05
768205,21.8333,84.05
768211,21.8833,84.2
768214,21.8833,84.2
768215,21.8833,84.2
768219,21.8833,84.2
768220,21.8833,83.9333
768224,21.8833,83.9333
768225,21.8833,83.9333
768226,21.8833,83.9333
768229,21.8833,83.9333
768230,21.7333,84.0167
768231,21.7333,84.0167
768232,21.7333,84.0167
769001,22.25,84.8
769004,22.25,84.8
769008,22.25,84.8
769010,22.25,84.8
769012,22.25,84.8
769013,22.25,84.8
769014,22.25,84.8
769015,22.25,84.8
769041,22.25,84.8
769043,22.25,84.8
770001,22.1667,83.9917
770002,22.1667,83.9917
770011,22.1667,83.9917
770012,22.1667,83.9917
770013,22.1667,83.9917
770017,22.1667,83.9917
770020,21.9667,83.8667
770021,21.9667,83.8667
770023,21.9667,83.8667
770027,21.9667,83.8667
770029,21.9667,83.8667
770031,22.1667,83.9917
770032,22.1667,83.9917
770033,22.1667,83.9917
770034,22.1667,83.9917
770037,22.1667,83.9917
770040,22.1667,83.9917
770042,22.1667,83.9917
770045,22.1667,83.9917
770047,22.1667,83.9917
770049,22.1667,83.9917
770050,22.1667,83.9917
770052,22.1667,83.9917
770071,22.3667,84.1167
770072,22.3667,84.1167
770074,22.3667,84.1167
770075,22.3667,84.1167
770076,22.3667,84.1167
781001,26.2546,91.5444
781003,26.2546,91.5444
781004,26.2546,91.5444
781005,26.1425,91.7889
781006,26.2546,91.5444
781007,26.3667,91.3
781008,26.2546,91.5444
781010,26.1667,91.7083
781011,26.1679,91.6917
781012,26.1692,91.675
781013,26.1679,91.6917
781014,26.1679,91.6917
781015,26.1679,91.6917
781016,26.1679,91.6917
781017,26.1679,91.6917
781019,26.1679,91.6917
781020,26.1833,91.8
781021,26.1417,91.8083
781022,26.1,91.8167
781023,26.1417,91.8083
781025,26.1417,91.8083
781026,26.1417,91.8083
781027,26.1417,91.8083
781030,26.2014,91.7236
781031,26.1847,91.6692
781037,26.1931,91.6964
781101,26.2833,91.7
781102,26.25,91.5333
781103,26.1681,91.5711
781120,25.9167,91.4833
781124,26.05,91.4
781125,26.1361,91.5486
781126,26.0678,91.3928
781127,26.1,90.9833
781128,26.1361,91.5486
781129,26.0678,91.3928
781130,25.95,91.15
781131,25.95,91.15
781132,25.95,91.15
781133,25.95,91.15
781135,25.95,91.15
781136,25.95,91.15
781150,26.11,91.4354
781171,26.11,91.4354
781301,26.4778,91.2333
781302,26.4778,91.2333
781303,26.4778,91.2333
781304,26.4778,91.2333
781305,26.4778,91.2333
781306,26.4778,91.2333
781307,26.4778,91.2333
781308,26.4778,91.2333
781310,26.4667,90.9167
781314,26.4667,90.9167
781315,26.4667,90.9167
781316,26.4333,90.9667
781317,26.5,90.8667
781318,26.4667,90.9167
781319,26.4667,90.9167
781320,26.5167,91.2667
781321,26.5167,91.2667
781325,26.5167,91.2667
781326,26.5167,91.2667
781327,26.5167,91.2667
781328,26.5167,91.2667
781329,26.5167,91.2667
781330,26.4778,91.2333
781335,26.4778,91.2333
781336,26.4778,91.2333
781337,26.4778,91.2333
781338,26.4778,91.2333
781345,26.5333,91.3333
781346,26.5333,91.3333
781347,26.5333,91.3333
781348,26.5333,91.3333
781349,26.5333,91.3333
781350,26.4667,91.6333
781351,26.4667,91.6333
781353,26.4667,91.6333
781354,26.4667,91.6333
781364,26.4778,91.2333
781365,26.4778,91.2333
781366,26.4778,91.2333
781367,26.4778,91.2333
781368,26.4778,91.2333
781369,26.4778,91.2333
781370,26.4167,91.3333
781371,26.4167,91.3333
781372,26.4167,91.3333
781373,26.4167,91.3333
781374,26.4167,91.3333
781375,26.4167,91.3333
781376,26.4167,91.3333
781377,26.4167,91.3333
781378,26.4167,91.3333
781380,26.4778,91.2333
781381,26.4778,91.2333
